"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_PART_SITE_BUF_PROFILE"	"PART_SITE"	"BUFFER_PROFILE_ID"	"BUFFER_PROFILE"	"ID"
"FKEY0264"	"PART_SITE"	"INSPECT_LOC_ID"	"LOCATION"	"ID"
"FKEY0264"	"PART_SITE"	"INSPECT_WHS_ID"	"LOCATION"	"WAREHOUSE_ID"
"FK_PART_SITE_TO_PART"	"PART_SITE"	"PART_ID"	"PART"	"ID"
"FK_PART_SITE_TO_SITE"	"PART_SITE"	"SITE_ID"	"SITE"	"ID"
