"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_DISTRIBUTION_LINE_00"	"DISTRIBUTION_LINE"	"DISTRIBUTION_ID"	"DISTRIBUTION"	"ID"
