"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_PAYDST_BATCH"	"PAYABLE_DIST"	"BATCH_ID"	"JOURNAL_BATCH"	"ID"
"FKEY9402"	"PAYABLE_DIST"	"CURRENCY_ID"	"CURRENCY"	"ID"
"FKEY0201"	"PAYABLE_DIST"	"GL_ACCOUNT_ID"	"ACCOUNT"	"ID"
"FKEY0021"	"PAYABLE_DIST"	"SITE_ID"	"SITE"	"ID"
"FK_PAYDST_BATCH"	"PAYABLE_DIST"	"SITE_ID"	"JOURNAL_BATCH"	"SITE_ID"
"FKEY0224"	"PAYABLE_DIST"	"VOUCHER_ID"	"PAYABLE"	"VOUCHER_ID"
