"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_ECN_OPER_BINARY"	"ECN_OPER_BINARY"	"ECN_ENTRY_NO"	"ECN_OPERATION"	"ECN_ENTRY_NO"
"FK_ECN_OPER_BINARY"	"ECN_OPER_BINARY"	"ECN_ID"	"ECN_OPERATION"	"ECN_ID"
"FK_ECN_OPER_BINARY"	"ECN_OPER_BINARY"	"LINE_NO"	"ECN_OPERATION"	"LINE_NO"
"FK_ECN_OPER_BINARY"	"ECN_OPER_BINARY"	"SEQUENCE_NO"	"ECN_OPERATION"	"SEQUENCE_NO"
"FK_ECN_OPER_BINARY"	"ECN_OPER_BINARY"	"WORKORDER_SUB_ID"	"ECN_OPERATION"	"WORKORDER_SUB_ID"
