"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FKEY0217"	"ALLOCATION_DETAIL"	"ALLOC_ID"	"ALLOCATION"	"ID"
"FKEY0018"	"ALLOCATION_DETAIL"	"DIV_SITE_ID"	"SITE"	"ID"
"FKEY0017"	"ALLOCATION_DETAIL"	"NUM_SITE_ID"	"SITE"	"ID"
"FKEY0019"	"ALLOCATION_DETAIL"	"TRANS_SITE_ID"	"SITE"	"ID"
