"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_VFO_00101"	"V_TASK"	"ACCT_ID"	"V_ACCOUNT"	"ID"
"FK_VFO_00255"	"V_TASK"	"EVENT_ID"	"V_EVENT"	"ID"
