"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FKEY0131"	"OPERATION_SCHED"	"RESOURCE_ID"	"SHOP_RESOURCE"	"ID"
"FKEY0188"	"OPERATION_SCHED"	"SCHEDULE_ID"	"WORK_ORDER_SCHED"	"SCHEDULE_ID"
"FKEY0186"	"OPERATION_SCHED"	"SCHEDULE_ID"	"SCHEDULE"	"ID"
"FKEY0188"	"OPERATION_SCHED"	"WORKORDER_BASE_ID"	"WORK_ORDER_SCHED"	"WORKORDER_BASE_ID"
"FKEY0188"	"OPERATION_SCHED"	"WORKORDER_LOT_ID"	"WORK_ORDER_SCHED"	"WORKORDER_LOT_ID"
"FKEY0188"	"OPERATION_SCHED"	"WORKORDER_SPLIT_ID"	"WORK_ORDER_SCHED"	"WORKORDER_SPLIT_ID"
"FKEY0188"	"OPERATION_SCHED"	"WORKORDER_SUB_ID"	"WORK_ORDER_SCHED"	"WORKORDER_SUB_ID"
"FKEY0188"	"OPERATION_SCHED"	"WORKORDER_TYPE"	"WORK_ORDER_SCHED"	"WORKORDER_TYPE"
