"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_RCTDST_BATCH"	"CASH_RECEIPT_DIST"	"BATCH_ID"	"JOURNAL_BATCH"	"ID"
"FKEY0238"	"CASH_RECEIPT_DIST"	"CHECK_ID"	"CASH_RECEIPT"	"CHECK_ID"
"FKEY9397"	"CASH_RECEIPT_DIST"	"CURRENCY_ID"	"CURRENCY"	"ID"
"FKEY0238"	"CASH_RECEIPT_DIST"	"CUSTOMER_ID"	"CASH_RECEIPT"	"CUSTOMER_ID"
"FKEY0204"	"CASH_RECEIPT_DIST"	"GL_ACCOUNT_ID"	"ACCOUNT"	"ID"
"FKEY0028"	"CASH_RECEIPT_DIST"	"SITE_ID"	"SITE"	"ID"
"FK_RCTDST_BATCH"	"CASH_RECEIPT_DIST"	"SITE_ID"	"JOURNAL_BATCH"	"SITE_ID"
