"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_WPIDST_BATCH"	"WIP_ISSUE_DIST"	"BATCH_ID"	"JOURNAL_BATCH"	"ID"
"FKEY9410"	"WIP_ISSUE_DIST"	"CURRENCY_ID"	"CURRENCY"	"ID"
"FKEY0194"	"WIP_ISSUE_DIST"	"GL_ACCOUNT_ID"	"ACCOUNT"	"ID"
"FKEY0005"	"WIP_ISSUE_DIST"	"SITE_ID"	"SITE"	"ID"
"FK_WPIDST_BATCH"	"WIP_ISSUE_DIST"	"SITE_ID"	"JOURNAL_BATCH"	"SITE_ID"
