"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FKEY0127"	"CALENDAR_WEEK"	"RESOURCE_ID"	"SHOP_RESOURCE"	"ID"
"FKEY0268"	"CALENDAR_WEEK"	"SCHEDULE_ID"	"SCHEDULE"	"ID"
"FK_CAL_WEEK_TO_SITE"	"CALENDAR_WEEK"	"SITE_ID"	"SITE"	"ID"
