"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FKEY9616"	"CONSIGN_RCVR_LINE"	"PURC_ORDER_ID"	"PURC_ORDER_LINE"	"PURC_ORDER_ID"
"FKEY9616"	"CONSIGN_RCVR_LINE"	"PURC_ORDER_LINE_NO"	"PURC_ORDER_LINE"	"LINE_NO"
"FKEY9615"	"CONSIGN_RCVR_LINE"	"RECEIVER_ID"	"CONSIGN_RECEIVER"	"ID"
