"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_VFO_00106"	"V_ACCOUNT"	"AREA_ID"	"V_AREA"	"ID"
"FK_VFO_00109"	"V_ACCOUNT"	"AREA_ID"	"V_SUB_AREA"	"ID"
"FK_VFO_00033"	"V_ACCOUNT"	"COUNTRY_ID"	"COUNTRY"	"ID"
"FK_VFO_00036"	"V_ACCOUNT"	"CURRENCY_ID"	"CURRENCY"	"ID"
"FK_VFO_00039"	"V_ACCOUNT"	"DEF_ACK_ID"	"VMDI_ACK_CODES"	"ACK_ID"
"FK_VFO_00040"	"V_ACCOUNT"	"LBL_FORMAT_ID"	"LABEL_FORMAT"	"ID"
"FK_VFO_00093"	"V_ACCOUNT"	"PARENT_ACCT_ID"	"V_ACCOUNT"	"ID"
"FK_VFO_00109"	"V_ACCOUNT"	"SUB_AREA_ID"	"V_SUB_AREA"	"AREA_ID"
