"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FKEY_FEEDOPS_BUF"	"FEEDING_OPERATIONS"	"BUFFER_ID"	"BUFFER"	"ID"
"FKEY_FEEDOPS_OPER"	"FEEDING_OPERATIONS"	"OPERATION_SEQ_NO"	"OPERATION"	"SEQUENCE_NO"
"FKEY_FEEDOPS_OPER"	"FEEDING_OPERATIONS"	"WORKORDER_BASE_ID"	"OPERATION"	"WORKORDER_BASE_ID"
"FKEY_FEEDOPS_OPER"	"FEEDING_OPERATIONS"	"WORKORDER_LOT_ID"	"OPERATION"	"WORKORDER_LOT_ID"
"FKEY_FEEDOPS_OPER"	"FEEDING_OPERATIONS"	"WORKORDER_SPLIT_ID"	"OPERATION"	"WORKORDER_SPLIT_ID"
"FKEY_FEEDOPS_OPER"	"FEEDING_OPERATIONS"	"WORKORDER_SUB_ID"	"OPERATION"	"WORKORDER_SUB_ID"
"FKEY_FEEDOPS_OPER"	"FEEDING_OPERATIONS"	"WORKORDER_TYPE"	"OPERATION"	"WORKORDER_TYPE"
