"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_ADJDST_BATCH"	"ADJUSTMENT_DIST"	"BATCH_ID"	"JOURNAL_BATCH"	"ID"
"FKEY9414"	"ADJUSTMENT_DIST"	"CURRENCY_ID"	"CURRENCY"	"ID"
"FKEY0198"	"ADJUSTMENT_DIST"	"GL_ACCOUNT_ID"	"ACCOUNT"	"ID"
"FKEY0011"	"ADJUSTMENT_DIST"	"SITE_ID"	"SITE"	"ID"
"FK_ADJDST_BATCH"	"ADJUSTMENT_DIST"	"SITE_ID"	"JOURNAL_BATCH"	"SITE_ID"
