"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_CUST_BANK_CNTRY"	"CUSTOMER_BANK"	"COUNTRY_ID"	"COUNTRY"	"ID"
"FK_CUST_BANK_CUST"	"CUSTOMER_BANK"	"CUSTOMER_ID"	"CUSTOMER"	"ID"
