"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_INDDST_BATCH"	"INDIRECT_DIST"	"BATCH_ID"	"JOURNAL_BATCH"	"ID"
"FKEY9415"	"INDIRECT_DIST"	"CURRENCY_ID"	"CURRENCY"	"ID"
"FKEY0199"	"INDIRECT_DIST"	"GL_ACCOUNT_ID"	"ACCOUNT"	"ID"
"FKEY0012"	"INDIRECT_DIST"	"SITE_ID"	"SITE"	"ID"
"FK_INDDST_BATCH"	"INDIRECT_DIST"	"SITE_ID"	"JOURNAL_BATCH"	"SITE_ID"
