"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FKEY0071"	"DISCOUNT_PRICE"	"DISCOUNT_CODE"	"CUSTOMER_DISCOUNT"	"DISCOUNT_CODE"
"FKEY0089"	"DISCOUNT_PRICE"	"PART_ID"	"PART"	"ID"
"FKEY0261"	"DISCOUNT_PRICE"	"SELLING_UM"	"UNITS"	"UNIT_OF_MEASURE"
"FK_DISCOUNT_PRICE_TO_SITE"	"DISCOUNT_PRICE"	"SITE_ID"	"SITE"	"ID"
