"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FKEY9602"	"VENDOR_QUOTE"	"CURRENCY_ID"	"CURRENCY"	"ID"
"FKEY0039"	"VENDOR_QUOTE"	"PURCHASE_UM"	"UNITS"	"UNIT_OF_MEASURE"
"FK_VEND_QUOTE_TO_SITE"	"VENDOR_QUOTE"	"SITE_ID"	"SITE"	"ID"
"FKEY0081"	"VENDOR_QUOTE"	"VENDOR_ID"	"VENDOR"	"ID"
