"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FKEY0103"	"PHYS_COUNT_TAG"	"PART_ID"	"PART"	"ID"
"FKEY0176"	"PHYS_COUNT_TAG"	"PHYS_COUNT_ID"	"PHYSICAL_COUNT"	"ID"
"FKEY0118"	"PHYS_COUNT_TAG"	"WAREHOUSE_ID"	"WAREHOUSE"	"ID"
