"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FK_CARTON_BOL"	"CARTON"	"BOL_ID"	"BOL"	"ID"
"FKEY9568"	"CARTON"	"PALLET_ID"	"PALLET"	"ID"
