"FK_Name"	"Table"	"Column"	"Referenced_Table"	"Referenced_Column"
"FKEY9390"	"RECEIVABLE"	"CURRENCY_ID"	"CURRENCY"	"ID"
"FKEY0067"	"RECEIVABLE"	"CUSTOMER_ID"	"CUSTOMER"	"ID"
"FKEY9588"	"RECEIVABLE"	"SALESREP_ID"	"SALES_REP"	"ID"
"FKEY0025"	"RECEIVABLE"	"SITE_ID"	"SITE"	"ID"
"FKEY9626"	"RECEIVABLE"	"TERMS_ID"	"TERMS"	"ID"
