"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"NMFC_CODE_SYNC"	"CREATE_DATE"	"DF__NMFC_CODE__CREAT__732795AB"	"NULL"
"NMFC_CODE_SYNC"	"SUBSCRIPTIONS"	"DF__NMFC_CODE__SUBSC__741BB9E4"	"NULL"
