"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"QUOTE"	"CREATE_DATE"	"DF__QUOTE__CREATE_DA__6D04A801"	"NULL"
"QUOTE"	"FREIGHT_TERMS"	"DF__QUOTE__FREIGHT_T__6C1083C8"	"NULL"
"QUOTE"	"STATUS"	"DF__QUOTE__STATUS__6934171D"	"NULL"
"QUOTE"	"STATUS_EFF_DATE"	"DF__QUOTE__STATUS_EF__6DF8CC3A"	"NULL"
"QUOTE"	"TERMS_DISC_TYPE"	"DF__QUOTE__TERMS_DIS__6B1C5F8F"	"NULL"
"QUOTE"	"TERMS_NET_TYPE"	"DF__QUOTE__TERMS_NET__6A283B56"	"NULL"
