"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"PURC_LINE_DEL"	"ALLOCATED_QTY"	"DF__PURC_LINE__ALLOC__32D8066C"	"NULL"
"PURC_LINE_DEL"	"FULFILLED_QTY"	"DF__PURC_LINE__FULFI__33CC2AA5"	"NULL"
"PURC_LINE_DEL"	"ORDER_QTY"	"DF__PURC_LINE__ORDER__2FFB99C1"	"NULL"
"PURC_LINE_DEL"	"RECEIVED_QTY"	"DF__PURC_LINE__RECEI__30EFBDFA"	"NULL"
"PURC_LINE_DEL"	"USER_ORDER_QTY"	"DF__PURC_LINE__USER___2F077588"	"NULL"
"PURC_LINE_DEL"	"USER_RECEIVED_QTY"	"DF__PURC_LINE__USER___31E3E233"	"NULL"
