"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"JOURNAL_BATCH"	"CREATE_DATE"	"DF__JOURNAL_B__CREAT__577F7B36"	"NULL"
"JOURNAL_BATCH"	"CREDIT_AMOUNT"	"DF__JOURNAL_B__CREDI__5A5BE7E1"	"NULL"
"JOURNAL_BATCH"	"DEBIT_AMOUNT"	"DF__JOURNAL_B__DEBIT__5967C3A8"	"NULL"
"JOURNAL_BATCH"	"LOCKED"	"DF__JOURNAL_B__LOCKE__58739F6F"	"NULL"
"JOURNAL_BATCH"	"TYPE"	"DF__JOURNAL_BA__TYPE__568B56FD"	"NULL"
