"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"REVENUE_DIST"	"CREATE_DATE"	"DF__REVENUE_D__CREAT__41E53FD2"	"NULL"
"REVENUE_DIST"	"CURRENCY_ID"	"DF__REVENUE_D__CURRE__43CD8844"	"NULL"
"REVENUE_DIST"	"TRANSACTION_DATE"	"DF__REVENUE_D__TRANS__42D9640B"	"NULL"
