"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"SERVICE_RCPT_CURR"	"ACT_BURDEN_COST"	"DF__SERVICE_R__ACT_B__643A57D6"	"NULL"
"SERVICE_RCPT_CURR"	"ACT_LABOR_COST"	"DF__SERVICE_R__ACT_L__6346339D"	"NULL"
"SERVICE_RCPT_CURR"	"ACT_MATERIAL_COST"	"DF__SERVICE_R__ACT_M__62520F64"	"NULL"
"SERVICE_RCPT_CURR"	"ACT_SERVICE_COST"	"DF__SERVICE_R__ACT_S__652E7C0F"	"NULL"
"SERVICE_RCPT_CURR"	"BUY_RATE"	"DF__SERVICE_R__BUY_R__6716C481"	"NULL"
"SERVICE_RCPT_CURR"	"SELL_RATE"	"DF__SERVICE_R__SELL___6622A048"	"NULL"
