"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"REPORT_LINE"	"SECTION_BREAK"	"DF__REPORT_LI__SECTI__141E7522"	"NULL"
"REPORT_LINE"	"SHOW_TRANSACTIONS"	"DF__REPORT_LI__SHOW___1512995B"	"NULL"
