"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"WORK_ORDER_SYNC"	"CREATE_DATE"	"DF__WORK_ORDE__CREAT__0313E4B1"	"NULL"
"WORK_ORDER_SYNC"	"SUBSCRIPTIONS"	"DF__WORK_ORDE__SUBSC__040808EA"	"NULL"
