"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"REQUEST_FOR_QUOTE"	"CREATE_DATE"	"DF__REQUEST_F__CREAT__16FAE1CD"	"NULL"
"REQUEST_FOR_QUOTE"	"STATUS"	"DF__REQUEST_F__STATU__1606BD94"	"NULL"
"REQUEST_FOR_QUOTE"	"STATUS_EFF_DATE"	"DF__REQUEST_F__STATU__17EF0606"	"NULL"
