"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"PRODUCT_SYNC"	"CREATE_DATE"	"DF__PRODUCT_S__CREAT__257E0B4E"	"NULL"
"PRODUCT_SYNC"	"SUBSCRIPTIONS"	"DF__PRODUCT_S__SUBSC__26722F87"	"NULL"
