"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"SPLIT_TRANS"	"ACT_BURDEN_COST"	"DF__SPLIT_TRA__ACT_B__241FD2C1"	"NULL"
"SPLIT_TRANS"	"ACT_LABOR_COST"	"DF__SPLIT_TRA__ACT_L__232BAE88"	"NULL"
"SPLIT_TRANS"	"ACT_MATERIAL_COST"	"DF__SPLIT_TRA__ACT_M__22378A4F"	"NULL"
"SPLIT_TRANS"	"ACT_SERVICE_COST"	"DF__SPLIT_TRA__ACT_S__2513F6FA"	"NULL"
"SPLIT_TRANS"	"CREATE_DATE"	"DF__SPLIT_TRA__CREAT__1D72D532"	"NULL"
"SPLIT_TRANS"	"EST_BURDEN_COST"	"DF__SPLIT_TRA__EST_B__204F41DD"	"NULL"
"SPLIT_TRANS"	"EST_LABOR_COST"	"DF__SPLIT_TRA__EST_L__1F5B1DA4"	"NULL"
"SPLIT_TRANS"	"EST_MATERIAL_COST"	"DF__SPLIT_TRA__EST_M__1E66F96B"	"NULL"
"SPLIT_TRANS"	"EST_SERVICE_COST"	"DF__SPLIT_TRA__EST_S__21436616"	"NULL"
"SPLIT_TRANS"	"REM_BURDEN_COST"	"DF__SPLIT_TRA__REM_B__27F063A5"	"NULL"
"SPLIT_TRANS"	"REM_LABOR_COST"	"DF__SPLIT_TRA__REM_L__26FC3F6C"	"NULL"
"SPLIT_TRANS"	"REM_MATERIAL_COST"	"DF__SPLIT_TRA__REM_M__26081B33"	"NULL"
"SPLIT_TRANS"	"REM_SERVICE_COST"	"DF__SPLIT_TRA__REM_S__28E487DE"	"NULL"
