"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"V_RECV_DIST_LINE"	"CURRENCY_ID"	"DF__V_RECV_DI__CURRE__7F785DF7"	"NULL"
"V_RECV_DIST_LINE"	"POSTING_STATUS"	"DF__V_RECV_DI__POSTI__006C8230"	"NULL"
