"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"GJ_DIST"	"CREATE_DATE"	"DF__GJ_DIST__CREATE___14BD93A0"	"NULL"
"GJ_DIST"	"CURRENCY_ID"	"DF__GJ_DIST__CURRENC__15B1B7D9"	"NULL"
