"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"SHIPMENT_DIST"	"CREATE_DATE"	"DF__SHIPMENT___CREAT__7B1DBD2E"	"NULL"
"SHIPMENT_DIST"	"CURRENCY_ID"	"DF__SHIPMENT___CURRE__7C11E167"	"NULL"
