"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"OPERATION_AUDIT"	"DIRECTION"	"DF__OPERATION__DIREC__26A739B1"	"NULL"
"OPERATION_AUDIT"	"RESULT"	"DF__OPERATION__RESUL__279B5DEA"	"NULL"
