"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"V_CONTR_ITEM"	"AUTO_GENERATE"	"DF__V_CONTR_I__AUTO___3E9EBED3"	"NULL"
"V_CONTR_ITEM"	"EXCLUDED"	"DF__V_CONTR_I__EXCLU__3F92E30C"	"NULL"
"V_CONTR_ITEM"	"QTY"	"DF__V_CONTR_ITE__QTY__40870745"	"NULL"
