"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"VAT_BOOK"	"AP_INVOICES"	"DF__VAT_BOOK__AP_INV__3A9923C5"	"NULL"
"VAT_BOOK"	"AP_MEMOS"	"DF__VAT_BOOK__AP_MEM__3B8D47FE"	"NULL"
"VAT_BOOK"	"AR_INVOICES"	"DF__VAT_BOOK__AR_INV__38B0DB53"	"NULL"
"VAT_BOOK"	"AR_MEMOS"	"DF__VAT_BOOK__AR_MEM__39A4FF8C"	"NULL"
"VAT_BOOK"	"LEADING_ZEROS"	"DF__VAT_BOOK__LEADIN__3D759070"	"NULL"
"VAT_BOOK"	"REPORT_TYPE"	"DF__VAT_BOOK__REPORT__3C816C37"	"NULL"
