"TableName"	"ColumnName"	"ConstraintName"	"Definition"
"TERRITORY_SYNC"	"CREATE_DATE"	"DF__TERRITORY__CREAT__3826CB6E"	"NULL"
"TERRITORY_SYNC"	"SUBSCRIPTIONS"	"DF__TERRITORY__SUBSC__391AEFA7"	"NULL"
