"TABLE_SCHEMA"	"TABLE_NAME"	"COLUMN_NAME"	"DATA_TYPE"	"IS_NULLABLE"
"dbo"	"CURR_PRICE_INDEX"	"ROWID"	"int"	"NO"
"dbo"	"CURR_PRICE_INDEX"	"FROM_CURRENCY_ID"	"nvarchar"	"NO"
"dbo"	"CURR_PRICE_INDEX"	"TO_CURRENCY_ID"	"nvarchar"	"NO"
"dbo"	"CURR_PRICE_INDEX"	"EXCHANGE_RATE"	"decimal"	"YES"
