"TABLE_SCHEMA"	"TABLE_NAME"	"COLUMN_NAME"	"DATA_TYPE"	"IS_NULLABLE"
"dbo"	"BID_RATE_CATEGORY"	"ROWID"	"int"	"NO"
"dbo"	"BID_RATE_CATEGORY"	"ID"	"nvarchar"	"NO"
"dbo"	"BID_RATE_CATEGORY"	"DESCRIPTION"	"nvarchar"	"YES"
