"TABLE_SCHEMA"	"TABLE_NAME"	"COLUMN_NAME"	"DATA_TYPE"	"IS_NULLABLE"
"dbo"	"V_ACCT_CONTACT"	"ACCT_ID"	"nvarchar"	"NO"
"dbo"	"V_ACCT_CONTACT"	"CONT_ID"	"nvarchar"	"NO"
"dbo"	"V_ACCT_CONTACT"	"CUST_ID"	"nvarchar"	"YES"
"dbo"	"V_ACCT_CONTACT"	"CONTACT_NO"	"smallint"	"YES"
"dbo"	"V_ACCT_CONTACT"	"VE_CONT_ID"	"nvarchar"	"YES"
"dbo"	"V_ACCT_CONTACT"	"PRIMARY_CONTACT"	"smallint"	"YES"
"dbo"	"V_ACCT_CONTACT"	"LAST_MODIFIED"	"datetime"	"YES"
"dbo"	"V_ACCT_CONTACT"	"LAST_USER"	"nvarchar"	"YES"
"dbo"	"V_ACCT_CONTACT"	"CREATE_DATE"	"datetime"	"YES"
