"TABLE_SCHEMA"	"TABLE_NAME"	"COLUMN_NAME"	"DATA_TYPE"	"IS_NULLABLE"
"dbo"	"CUSTOMER_RELATION"	"ROWID"	"int"	"NO"
"dbo"	"CUSTOMER_RELATION"	"OWNER_CUST_ID"	"nvarchar"	"NO"
"dbo"	"CUSTOMER_RELATION"	"SELL_TO_CUST_ID"	"nvarchar"	"NO"
