"TABLE_SCHEMA"	"TABLE_NAME"	"COLUMN_NAME"	"DATA_TYPE"	"IS_NULLABLE"
"dbo"	"V_OPTY_CURR"	"ID"	"nvarchar"	"NO"
"dbo"	"V_OPTY_CURR"	"CURRENCY_ID"	"nvarchar"	"NO"
"dbo"	"V_OPTY_CURR"	"AMOUNT"	"decimal"	"NO"
"dbo"	"V_OPTY_CURR"	"BUY_RATE"	"decimal"	"NO"
"dbo"	"V_OPTY_CURR"	"SELL_RATE"	"decimal"	"NO"
"dbo"	"V_OPTY_CURR"	"CREATE_DATE"	"datetime"	"NO"
"dbo"	"V_OPTY_CURR"	"CREATOR"	"nvarchar"	"YES"
"dbo"	"V_OPTY_CURR"	"LAST_MODIFIED"	"datetime"	"YES"
"dbo"	"V_OPTY_CURR"	"LAST_USER"	"nvarchar"	"YES"
