"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"ACCOUNTING_ENTITY"	"INSERT_ACCOUNTING_ENTITY"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"ACCOUNTING_ENTITY"	"UPDATE_ACCOUNTING_ENTITY"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
