"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"INVENTORY_TRANS"	"DELETE_INVENTORY_TRANS"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"INVENTORY_TRANS"	"INSERT_INVENTORY_TRANS"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"INVENTORY_TRANS"	"UPDATE_INVENTORY_TRANS"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
