"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"APPLICATION_GLOBAL"	"INSERT_APPLICATION_GLOBAL"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"APPLICATION_GLOBAL"	"UPDATE_APPLICATION_GLOBAL"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
