"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"VEND_CONTACT"	"DELETE_VEND_CONTACT"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"VEND_CONTACT"	"INSERT_VEND_CONTACT"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"VEND_CONTACT"	"UPDATE_VEND_CONTACT"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
