"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"GJ_DIST"	"INSERT_GJ_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"GJ_DIST"	"UPDATE_GJ_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
