"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"SHIPMENT_DIST"	"DELETE_SHIPMENT_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"SHIPMENT_DIST"	"INSERT_SHIPMENT_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"SHIPMENT_DIST"	"UPDATE_SHIPMENT_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
