"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"CUSTOMER_ENTITY"	"V_AI_CUST_ENTITY"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"CUSTOMER_ENTITY"	"V_AU_CUST_ENTITY"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
