"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"SERVICE_DISPATCH"	"DELETE_SERVICE_DISPATCH"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"SERVICE_DISPATCH"	"INSERT_SERVICE_DISPATCH"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"SERVICE_DISPATCH"	"UPDATE_SERVICE_DISPATCH"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
