"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"CUST_LINE_BILLING"	"INSERT_CUST_LINE_BILLING"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"CUST_LINE_BILLING"	"UPDATE_CUST_LINE_BILLING"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
