"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"CASH_RECEIPT"	"DELETE_CASH_RECEIPT"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"CASH_RECEIPT"	"INSERT_CASH_RECEIPT"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"CASH_RECEIPT"	"UPDATE_CASH_RECEIPT"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
