"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"CASH_RECEIPT_CURR"	"DELETE_CASH_RECEIPT_CURR"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"CASH_RECEIPT_CURR"	"INSERT_CASH_RECEIPT_CURR"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"CASH_RECEIPT_CURR"	"UPDATE_CASH_RECEIPT_CURR"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
