"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"TASK"	"UPDATE_TASK"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
