"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"VENDOR"	"DELETE_VENDOR"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"VENDOR"	"UPDATE_VENDOR"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
