"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"INDIRECT_DIST"	"DELETE_INDIRECT_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"INDIRECT_DIST"	"INSERT_INDIRECT_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"INDIRECT_DIST"	"UPDATE_INDIRECT_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
