"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"SHIPPER_LINE"	"DELETE_SHIPPER_LINE"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"SHIPPER_LINE"	"INSERT_SHIPPER_LINE"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"SHIPPER_LINE"	"UPDATE_SHIPPER_LINE"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
