"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"ACCOUNT_BUDGET"	"DELETE_ACCOUNT_BUDGET"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"ACCOUNT_BUDGET"	"INSERT_ACCOUNT_BUDGET"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"ACCOUNT_BUDGET"	"UPDATE_ACCOUNT_BUDGET"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
