"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"PLANNED_MATL_REQ"	"INSERT_PLANNED_MATL_REQ"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"PLANNED_MATL_REQ"	"UPDATE_PLANNED_MATL_REQ"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
