"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"PART_LOCATION"	"DELETE_PART_LOCATION"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"PART_LOCATION"	"INSERT_PART_LOCATION"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"PART_LOCATION"	"UPDATE_PART_LOCATION"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
