"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"RFQ_LINE"	"DELETE_RFQ_LINE"	"SQL_TRIGGER"	"NO"	"NO"	"DELETE"
"RFQ_LINE"	"UPDATE_RFQ_LINE"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
