"TableName"	"TriggerName"	"TriggerType"	"IsInsteadOfTrigger"	"IsDisabled"	"TriggerEvent"
"RECEIVABLE_DIST"	"INSERT_RECEIVABLE_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"INSERT"
"RECEIVABLE_DIST"	"UPDATE_RECEIVABLE_DIST"	"SQL_TRIGGER"	"NO"	"NO"	"UPDATE"
